Generation Number,Lineage 0 (Wx - fitness points),Lineage 1 (Wx - fitness points),Lineage 2 (Wx - fitness points),Lineage 3 (Wx - fitness points),Lineage 4 (Wx - fitness points),Lineage 5 (Wx - fitness points),Lineage 6 (Wx - fitness points),Lineage 7 (Wx - fitness points)
1534,333333665560000000,222222551910000000,11111111111111458850000000,111111486860000000,1555555884950000000,222222624890000000,111112743070000000,111111432610000000
1535,333333665560000000,222222551910000000,11111111111111458850000000,111111485790000000,1555555884950000000,222222624890000000,111112743070000000,111111432340000000
1536,333333665360000000,222222551810000000,11111111111111458850000000,111111485790000000,1555555884950000000,222222624840000000,111112742980000000,111111432200000000
1537,333333665360000000,222222551810000000,11111111111111458850000000,111111485790000000,1555555884950000000,222222624190000000,111112742980000000,111111432200000000
1538,333333665030000000,222222551810000000,11111111111111458700000000,111111485790000000,1555555884110000000,222222622960000000,111112742980000000,111111432140000000
1539,333333665030000000,222222551810000000,11111111111111458700000000,111111485790000000,1555555884110000000,222222622960000000,111112742980000000,111111432140000000
1540,333333665030000000,222222551810000000,11111111111111458700000000,111111485720000000,1555555884110000000,222222622070000000,111112742980000000,111111430820000000
1541,333333664910000000,222222551810000000,11111111111111458700000000,111111485720000000,1555555884110000000,222222622070000000,111112742980000000,111111430820000000
1542,333333664830000000,222222551810000000,11111111111111457690000000,111111485720000000,1555555884110000000,222222622030000000,111112742980000000,111111430820000000
1543,333333664830000000,222222551810000000,11111111111111457690000000,111111485720000000,1555555884110000000,222222622030000000,111112742980000000,111111430820000000
1544,333333664830000000,222222551810000000,11111111111111457690000000,111111485720000000,1555555884030000000,222222622030000000,111112742180000000,111111430820000000
1545,333333664830000000,222222551540000000,11111111111111457690000000,111111485720000000,1555555884030000000,222222622030000000,111112741870000000,111111430820000000
1546,333333668600000000,222222551540000000,11111111111111457690000000,111111485720000000,1555555884030000000,222222622030000000,111112741870000000,111111430820000000
1547,222222559800000000,222222549700000000,11111111111111457690000000,111111485720000000,1555555884030000000,222222622030000000,111112741870000000,111111430700000000
1548,222222559800000000,222222549630000000,11111111111111455250000000,111111485720000000,1555555884030000000,222222621970000000,111112741670000000,111111430700000000
1549,222222559800000000,222222549630000000,11111111111111455250000000,111111485720000000,1555555882840000000,222222621970000000,111112741560000000,111111430700000000
1550,222222559700000000,222222548610000000,11111111111111455250000000,111111485720000000,1555555882850000000,222222621970000000,111112741360000000,111111430700000000
1551,222222559500000000,222222548610000000,11111111111111455250000000,111111485540000000,1555555881730000000,222222621970000000,111112741360000000,111111430700000000
1552,222222559500000000,222222548510000000,11111111111111455250000000,111111485540000000,1555555881730000000,222222621970000000,111112741130000000,111111430700000000
1553,222222559430000000,222222548510000000,11111111111111455170000000,111111485520000000,1555555881730000000,222222621950000000,111112741130000000,111111430700000000
1554,222222559430000000,222222552080000000,11111111111111454710000000,111111485520000000,1555555881730000000,222222620770000000,111112740940000000,111111430060000000
1555,222222559120000000,222222540890000000,11111111111111454710000000,111111485520000000,1555555881730000000,222222620770000000,111112740940000000,111111430060000000
1556,222222559120000000,222222540890000000,11111111111111454940000000,111111485520000000,1555555881730000000,222222620770000000,111112740940000000,111111428950000000
1557,222222558810000000,222222540890000000,11111111111111454520000000,111111485520000000,1555555881730000000,222222620770000000,111112740940000000,111111428950000000
1558,222222558810000000,222222540890000000,11111111111111454490000000,111111484110000000,1555555881730000000,222222620770000000,111112740940000000,111111428950000000
1559,222222558810000000,222222540890000000,11111111111111454490000000,111111484110000000,1555555881730000000,222222620770000000,111112740650000000,111111428950000000
1560,222222558810000000,222222539880000000,11111111111111454490000000,111111484110000000,1555555881460000000,222222620770000000,111112740860000000,111111427650000000
1561,222222558810000000,222222539880000000,11111111111111454490000000,111111484110000000,1555555881250000000,222222620770000000,111112739470000000,111111427650000000
1562,222222558810000000,222222539880000000,11111111111111454490000000,111111483900000000,1555555881250000000,222222620770000000,111112739470000000,111111427650000000
1563,222222558810000000,222222539880000000,11111111111111453980000000,111111483900000000,1555555881250000000,222222620080000000,111112739470000000,111111427650000000
1564,222222558810000000,222222539880000000,11111111111111453980000000,111111483900000000,1555555881250000000,222222619990000000,111112739470000000,111111428850000000
1565,222222558810000000,222222539880000000,11111111111111453980000000,111111483700000000,1555555879710000000,222222619990000000,111112738070000000,111111427430000000
1566,222222558580000000,222222539880000000,11111111111111453980000000,111111483700000000,1555555879710000000,222222619990000000,111112727260000000,111111427230000000
1567,222222558580000000,222222539760000000,11111111111111453980000000,111111483700000000,1555555879710000000,222222619990000000,111112727240000000,111111427230000000
1568,222222558580000000,222222539860000000,11111111111111453980000000,111111483700000000,1555555879710000000,222222619980000000,111112724960000000,111111427230000000
1569,222222557270000000,222222539760000000,11111111111111452860000000,111111483700000000,1555555879710000000,222222619980000000,111112724960000000,111111427230000000
1570,222222557270000000,222222539640000000,11111111111111452550000000,111111483440000000,1555555879710000000,222222619690000000,111112724960000000,111111426800000000
1571,222222557270000000,222222539550000000,11111111111111452550000000,111111483440000000,1555555878760000000,222222619690000000,111112724960000000,111111426800000000
1572,222222557270000000,222222538580000000,11111111111111452550000000,111111483440000000,1555555878760000000,222222619540000000,111112724960000000,111111426800000000
1573,222222557270000000,222222538580000000,11111111111111452550000000,111111483440000000,1555555878760000000,222222619540000000,111112724950000000,111111426800000000
1574,222222556070000000,222222537840000000,11111111111111452550000000,111111483440000000,1555555878660000000,222222619540000000,111112723850000000,111111426800000000
1575,222222556070000000,222222537840000000,11111111111111452550000000,111111483440000000,1555555878660000000,222222619540000000,111112723850000000,111111426690000000
1576,222222555410000000,222222537840000000,11111111111111452360000000,111111482380000000,1555555878660000000,222222619540000000,111112723850000000,111111426690000000
1577,222222555410000000,222222537840000000,11111111111111452260000000,111111481290000000,1555555878660000000,222222619540000000,111112723850000000,111111426690000000
1578,222222555410000000,222222537710000000,11111111111111452260000000,111111481190000000,1555555878660000000,222222619540000000,111112723850000000,111111426690000000
1579,222222555410000000,222222537710000000,11111111111111452260000000,111111481190000000,1555555878350000000,222222619540000000,111112723850000000,111111426290000000
1580,222222555410000000,222222536670000000,11111111111111454080000000,111111480290000000,1555555878100000000,222222619450000000,111112723850000000,111111425520000000
1581,222222555100000000,222222536670000000,11111111111111446690000000,111111479430000000,1555555877990000000,222222619450000000,111112723630000000,111111425080000000
1582,222222555100000000,222222536670000000,11111111111111446480000000,111111479430000000,1555555877990000000,222222619450000000,111112723630000000,111111424990000000
1583,222222554000000000,222222536670000000,11111111111111446480000000,111111479430000000,1555555874670000000,222222619450000000,111112723630000000,111111424990000000
1584,222222554000000000,222222536980000000,11111111111111446480000000,111111479430000000,1555555874670000000,222222619450000000,111112723630000000,111111424990000000
1585,222222554000000000,222222535770000000,11111111111111446480000000,111111479360000000,1555555874670000000,222222619450000000,111112723630000000,111111424990000000
1586,222222554000000000,222222535670000000,11111111111111446480000000,111111479360000000,1555555861750000000,222222619450000000,111112723630000000,111111424990000000
1587,222222554000000000,222222535670000000,11111111111111446480000000,111111479150000000,1555555861750000000,222222619450000000,111112723630000000,111111424940000000
1588,222222554000000000,222222535670000000,11111111111111446480000000,111111479150000000,1555555859510000000,222222618170000000,111112723630000000,111111424770000000
1589,222222554000000000,222222535670000000,11111111111111446480000000,111111479150000000,1555555859510000000,222222618170000000,111112723630000000,111111424770000000
1590,222222554000000000,222222535670000000,11111111111111446480000000,111111479150000000,1555555859510000000,222222618170000000,111112723420000000,111111424260000000
1591,222222554000000000,222222535670000000,11111111111111446480000000,111111479150000000,1555555858400000000,222222618170000000,111112723420000000,111111424260000000
1592,222222543020000000,222222534600000000,11111111111111446270000000,111111479050000000,1555555858400000000,222222618170000000,111112722450000000,111111424260000000
1593,222222543020000000,222222534600000000,11111111111111446270000000,111111479050000000,1555555858400000000,222222618170000000,111112722450000000,111111424260000000
1594,222222542730000000,222222534600000000,11111111111111446270000000,111111478650000000,1555555858140000000,222222618170000000,111112722280000000,111111424260000000
1595,222222542730000000,222222534600000000,11111111111111446270000000,111111478650000000,1555555858140000000,222222618170000000,111112722280000000,111111424260000000
1596,222222542730000000,222222534600000000,11111111111111447570000000,111111478520000000,1555555858140000000,222222617860000000,111112722160000000,111111424260000000
1597,222222542730000000,222222534600000000,11111111111111446200000000,111111478410000000,1555555857730000000,222222617860000000,111112722160000000,111111424260000000
1598,222222542730000000,222222534600000000,11111111111111446510000000,111111478380000000,1555555857730000000,222222615550000000,111112722160000000,111111424260000000
1599,222222542730000000,222222534600000000,11111111111111444420000000,111111478380000000,1555555857730000000,222222615550000000,111112722160000000,111111424260000000
1600,222222542730000000,222222534510000000,11111111111111444420000000,111111478130000000,1555555857730000000,222222615390000000,111112722160000000,111111424260000000
1601,222222542650000000,222222534190000000,11111111111111444420000000,111111478130000000,1555555856440000000,222222615390000000,111112722160000000,111111423050000000
1602,222222542650000000,222222534190000000,11111111111111444420000000,111111478340000000,1555555856350000000,222222615390000000,111112721070000000,111111423050000000
1603,222222542550000000,222222534160000000,11111111111111444260000000,111111478110000000,1555555856350000000,222222615390000000,111112720950000000,111111423050000000
1604,222222542550000000,222222534160000000,11111111111111444260000000,111111478110000000,1555555855140000000,222222614800000000,111112720950000000,111111423050000000
1605,222222542550000000,222222534160000000,11111111111111444260000000,111111478110000000,1555555855140000000,222222614800000000,111112720610000000,111111423050000000
1606,222222542620000000,222222534160000000,11111111111111444190000000,111111478110000000,1555555855140000000,222222614800000000,111112720610000000,111111422970000000
1607,222222541610000000,222222534160000000,11111111111111444190000000,111111477780000000,1555555855140000000,222222614800000000,111112720610000000,111111422970000000
1608,222222541610000000,222222534160000000,11111111111111443900000000,111111477780000000,1555555855140000000,222222614800000000,111112720610000000,111111422970000000
1609,222222541610000000,222222534160000000,11111111111111443900000000,111111476910000000,1555555855140000000,222222614800000000,111112719790000000,111111422970000000
1610,222222542490000000,222222533860000000,11111111111111443900000000,111111476850000000,1555555855140000000,222222615150000000,111112719790000000,111111422970000000
1611,222222540210000000,222222533860000000,11111111111111443900000000,111111476850000000,1555555855140000000,222222614050000000,111112719790000000,111111422970000000
1612,222222540420000000,222222533670000000,11111111111111443870000000,111111476850000000,1555555855140000000,222222613810000000,111112719790000000,111111422970000000
1613,222222539980000000,222222533670000000,11111111111111443870000000,111111476850000000,1555555855140000000,222222613810000000,111112719790000000,111111422970000000
1614,222222539980000000,222222533360000000,11111111111111443870000000,111111478200000000,1555555855140000000,222222613810000000,111112719790000000,111111423060000000
1615,222222539980000000,222222533360000000,11111111111111442400000000,111111467170000000,1555555855140000000,222222613810000000,111112719790000000,111111412210000000
1616,222222539580000000,222222533360000000,11111111111111442400000000,111111467170000000,1555555855140000000,222222602660000000,111112719790000000,111111412210000000
1617,222222539580000000,222222533360000000,11111111111111442400000000,111111467170000000,1555555855140000000,222222602660000000,111112717400000000,111111412210000000
1618,222222539080000000,222222532460000000,11111111111111442290000000,111111467070000000,1555555855140000000,222222602660000000,111112717400000000,111111412210000000
1619,222222539080000000,222222532460000000,11111111111111442290000000,111111467070000000,1555555855140000000,222222602660000000,111112717400000000,111111412210000000
1620,222222538970000000,222222532460000000,11111111111111440990000000,111111467050000000,1555555854870000000,222222602470000000,111112717400000000,111111412210000000
1621,222222538970000000,222222531750000000,11111111111111440810000000,111111467050000000,1555555854860000000,222222602470000000,111112717400000000,111111412210000000
1622,222222539040000000,222222531750000000,11111111111111440810000000,111111465950000000,1555555854860000000,222222602420000000,111112717400000000,111111412210000000
1623,222222538910000000,222222531750000000,11111111111111440810000000,111111465860000000,1555555853980000000,222222602420000000,111112717400000000,111111412210000000
1624,222222538810000000,222222531750000000,11111111111111440680000000,111111465860000000,1555555853980000000,222222602420000000,111112717400000000,111111412030000000
1625,222222538670000000,222222531750000000,11111111111111440680000000,111111465860000000,1555555853950000000,222222602420000000,111112717400000000,111111412030000000
1626,222222538480000000,222222531750000000,11111111111111440680000000,111111455750000000,1555555853950000000,222222602820000000,111112717260000000,111111412030000000
1627,222222538480000000,222222531750000000,11111111111111440680000000,111111455750000000,1555555853360000000,222222601740000000,111112717260000000,111111412030000000
1628,222222538480000000,222222531750000000,11111111111111439170000000,111111455750000000,1555555853360000000,222222601740000000,111112717260000000,111111412030000000
1629,222222538480000000,222222531750000000,11111111111111438010000000,111111455750000000,1555555852140000000,222222601740000000,111112716470000000,111111411830000000
1630,222222538480000000,222222531750000000,11111111111111438010000000,111111455650000000,1555555852140000000,222222601550000000,111112716470000000,111111411830000000
1631,222222538480000000,222222530270000000,11111111111111438010000000,111111455540000000,1555555852140000000,222222601550000000,111112716450000000,111111411570000000
1632,222222538560000000,222222530270000000,11111111111111438010000000,111111455540000000,1555555852140000000,222222601330000000,111112716450000000,111111411570000000
1633,222222537410000000,222222530270000000,11111111111111438010000000,111111455430000000,1555555852140000000,222222601330000000,111112716450000000,111111411570000000
1634,222222537320000000,222222530270000000,11111111111111436630000000,111111455350000000,1555555852140000000,222222601210000000,111112716430000000,111111411570000000
1635,222222537320000000,222222530270000000,11111111111111436630000000,111111455350000000,1555555852140000000,222222601210000000,111112716430000000,111111411570000000
1636,222222537320000000,222222530270000000,11111111111111436630000000,111111455530000000,1555555852140000000,222222601310000000,111112715490000000,111111411570000000
1637,222222537320000000,222222530270000000,11111111111111436630000000,111111454710000000,1555555852140000000,222222600400000000,111112715490000000,111111411570000000
1638,222222537290000000,222222530270000000,11111111111111434290000000,111111454720000000,1555555852020000000,222222600400000000,111112714310000000,111111411370000000
1639,222222537290000000,222222530270000000,11111111111111434290000000,111111454210000000,1555555851920000000,222222600110000000,111112714310000000,111111411370000000
1640,222222537350000000,222222530270000000,11111111111111434290000000,111111454210000000,1555555851920000000,222222600110000000,111112714310000000,111111411370000000
1641,222222537250000000,222222530270000000,11111111111111434290000000,111111454140000000,1555555851920000000,222222600000000000,111112714310000000,111111411370000000
1642,222222537250000000,222222530080000000,11111111111111433250000000,111111454140000000,1555555851920000000,222222599020000000,111112714310000000,111111411370000000
1643,222222537250000000,222222530010000000,11111111111111433250000000,111111454110000000,1555555851920000000,222222599020000000,111112714240000000,111111411370000000
1644,222222537250000000,222222529660000000,11111111111111433030000000,111111454110000000,1555555851920000000,222222599020000000,111112714240000000,111111410740000000
1645,222222537250000000,222222529660000000,11111111111111433030000000,111111454110000000,1555555851920000000,222222599020000000,111112714240000000,111111410620000000
1646,222222537250000000,222222529660000000,11111111111111433030000000,111111454110000000,1555555851840000000,222222597920000000,111112714240000000,111111410620000000
1647,222222537250000000,222222529660000000,11111111111111432230000000,111111454110000000,1555555851840000000,222222597920000000,111112714240000000,111111410620000000
1648,222222537250000000,222222529660000000,11111111111111432230000000,111111454110000000,1555555851840000000,222222597920000000,111112714240000000,111111410620000000
1649,222222537130000000,222222529660000000,11111111111111432230000000,111111454000000000,1555555851820000000,222222597110000000,111112714240000000,111111409540000000
1650,222222537130000000,222222529570000000,11111111111111432230000000,111111454000000000,1555555850480000000,222222597110000000,111112714370000000,111111409520000000
1651,222222537130000000,222222529570000000,11111111111111432230000000,111111454000000000,1555555850480000000,222222597110000000,111112714240000000,111111409520000000
1652,222222537130000000,222222528670000000,11111111111111432230000000,111111453860000000,1555555850480000000,222222596120000000,111112714240000000,111111409520000000
1653,222222537130000000,222222528670000000,11111111111111432230000000,111111453860000000,1555555850480000000,222222596120000000,111112714240000000,111111409520000000
1654,222222537130000000,222222528670000000,11111111111111432210000000,111111453860000000,1555555850480000000,222222597560000000,111112714220000000,111111409520000000
1655,222222537130000000,222222528670000000,11111111111111430890000000,111111453860000000,1555555850480000000,222222595090000000,111112714220000000,111111409520000000
1656,222222536810000000,222222527340000000,11111111111111430890000000,111111453860000000,1555555850480000000,222222595090000000,111112714220000000,111111409520000000
1657,222222536810000000,222222527340000000,11111111111111430890000000,111111453860000000,1555555850480000000,222222595090000000,111112714220000000,111111409520000000
1658,222222536810000000,222222527030000000,11111111111111430890000000,111111453860000000,1555555849290000000,222222595090000000,111112714220000000,111111409520000000
1659,222222536810000000,222222526740000000,11111111111111430890000000,111111453860000000,1555555849290000000,222222595090000000,111112714220000000,111111408590000000
1660,222222537900000000,222222525860000000,11111111111111430890000000,111111453860000000,1555555849050000000,222222593900000000,111112713720000000,111111408590000000
1661,222222536310000000,222222525860000000,11111111111111430890000000,111111453740000000,1555555847960000000,222222593900000000,111112713720000000,111111408510000000
1662,222222536310000000,222222525860000000,11111111111111430890000000,111111453740000000,1555555847770000000,222222592790000000,111112713620000000,111111408510000000
1663,222222536300000000,222222523800000000,11111111111111430890000000,111111453740000000,1555555847770000000,222222592790000000,111112713620000000,111111408510000000
1664,222222536300000000,222222523800000000,11111111111111430890000000,111111453740000000,1555555847770000000,222222592790000000,111112712670000000,111111408920000000
1665,222222536040000000,222222523710000000,11111111111111430890000000,111111453740000000,1555555847770000000,222222592780000000,111112712670000000,111111407450000000
1666,222222536040000000,222222523710000000,11111111111111429460000000,111111453740000000,1555555847770000000,222222592780000000,111112712480000000,111111407450000000
1667,222222535970000000,222222523710000000,11111111111111429460000000,111111453740000000,1555555847770000000,222222592780000000,111112712480000000,111111407450000000
1668,222222535970000000,222222523710000000,11111111111111429460000000,111111453740000000,1555555847640000000,222222592780000000,111112712480000000,111111406330000000
1669,222222535970000000,222222523710000000,11111111111111429460000000,111111453740000000,1555555847640000000,222222592780000000,111112712480000000,111111406330000000
1670,222222536840000000,222222523710000000,11111111111111429460000000,111111453350000000,1555555847580000000,222222592780000000,111112712480000000,111111405930000000
1671,222222535820000000,222222523710000000,11111111111111429260000000,111111453350000000,1555555847580000000,222222592580000000,111112710090000000,111111405850000000
1672,222222535820000000,222222526130000000,11111111111111429260000000,111111453350000000,1555555847580000000,222222592580000000,111112709180000000,111111405850000000
1673,222222535820000000,222222523610000000,11111111111111429260000000,111111453020000000,1555555847330000000,222222592580000000,111112709180000000,111111405850000000
1674,222222535820000000,222222523610000000,11111111111111429260000000,111111452030000000,1555555847330000000,222222592580000000,111112709180000000,111111405850000000
1675,222222535820000000,222222523610000000,11111111111111429260000000,111111451970000000,1555555847330000000,222222592580000000,111112708970000000,111111405850000000
1676,222222535590000000,222222523610000000,11111111111111429260000000,111111451970000000,1555555847330000000,222222592580000000,111112708970000000,111111405850000000
1677,222222535590000000,222222523610000000,11111111111111429150000000,111111451970000000,1555555847330000000,222222592580000000,111112708970000000,111111405850000000
1678,222222535590000000,222222523610000000,11111111111111428130000000,111111451970000000,1555555847330000000,222222592580000000,111112707890000000,111111405850000000
1679,222222535590000000,222222523610000000,11111111111111428130000000,111111451970000000,1555555847050000000,222222592580000000,111112707890000000,111111405850000000
1680,222222535590000000,222222523600000000,11111111111111428030000000,111111451940000000,1555555847050000000,222222592580000000,111112707890000000,111111405850000000
1681,222222535590000000,222222523600000000,11111111111111428030000000,111111451940000000,333333624940000000,222222592580000000,111112707890000000,111111405830000000
1682,222222535590000000,222222523490000000,11111111111111428040000000,111111451620000000,333333624730000000,222222592570000000,111112707890000000,111111405830000000
1683,222222535500000000,222222523490000000,11111111111111426420000000,111111451620000000,333333624730000000,222222592570000000,111112706490000000,111111405690000000
1684,222222535500000000,222222523490000000,11111111111111426420000000,111111451620000000,333333624730000000,222222592330000000,111112706490000000,111111405600000000
1685,222222535500000000,222222523490000000,11111111111111425540000000,111111451340000000,333333624300000000,222222592330000000,111112706440000000,111111405600000000
1686,222222535500000000,222222523490000000,11111111111111425540000000,111111451350000000,333333624300000000,222222591420000000,111112706440000000,111111405600000000
1687,222222535310000000,222222523490000000,11111111111111425330000000,111111451130000000,333333624300000000,222222591420000000,111112706350000000,111111405600000000
1688,222222535310000000,222222523420000000,11111111111111425330000000,111111450830000000,333333624300000000,222222590430000000,111112706450000000,111111405600000000
1689,222222535310000000,222222523420000000,11111111111111425330000000,111111450830000000,333333623250000000,222222590430000000,111112706340000000,111111405600000000
1690,222222535310000000,222222523420000000,11111111111111425330000000,111111450770000000,333333623250000000,222222590540000000,111112706230000000,111111405600000000
1691,222222535310000000,222222523420000000,11111111111111425330000000,111111450770000000,333333623250000000,222222590390000000,111112706230000000,111111405510000000
1692,222222535310000000,222222523420000000,11111111111111425330000000,111111450770000000,333333623250000000,222222590390000000,111112706230000000,111111405510000000
1693,222222535310000000,222222523420000000,11111111111111425320000000,111111450770000000,333333623250000000,222222590390000000,111112706230000000,111111405510000000
1694,222222535210000000,222222523420000000,11111111111111425320000000,111111450770000000,333333623140000000,222222590390000000,111112706230000000,111111405300000000
1695,222222535210000000,222222523420000000,11111111111111424100000000,111111450770000000,333333623140000000,222222590390000000,111112706230000000,111111405300000000
1696,222222535210000000,222222521410000000,11111111111111424100000000,111111450770000000,333333623140000000,222222590390000000,111112705990000000,111111405710000000
1697,222222535210000000,222222521410000000,11111111111111424100000000,111111450750000000,333333623140000000,222222590390000000,111112704790000000,111111405180000000
1698,222222534090000000,222222521410000000,11111111111111423870000000,111111450740000000,333333623140000000,222222590390000000,111112704580000000,111111405180000000
1699,222222534090000000,222222521410000000,11111111111111423870000000,111111450610000000,333333622850000000,222222590390000000,111112695950000000,111111405180000000
1700,222222534090000000,222222520600000000,11111111111111423540000000,111111450830000000,333333622850000000,222222590390000000,111112695950000000,111111405180000000
1701,222222534090000000,222222520600000000,11111111111111423540000000,111111450040000000,333333622850000000,222222590390000000,111112695950000000,111111405180000000
1702,222222532770000000,222222520600000000,11111111111111423630000000,111111450040000000,333333622850000000,222222579190000000,111112695950000000,111111405180000000
1703,222222532770000000,222222520600000000,11111111111111423530000000,111111450040000000,333333622850000000,222222579190000000,111111449170000000,111111404320000000
1704,222222532570000000,222222520600000000,11111111111111423530000000,111111449650000000,333333622850000000,222222579190000000,111111449170000000,111111404320000000
1705,222222532570000000,222222520600000000,11111111111111422240000000,111111449510000000,333333621640000000,222222579190000000,111111449100000000,111111404320000000
1706,111111435000000000,222222520600000000,11111111111111422240000000,111111449500000000,333333620440000000,222222579190000000,111111448800000000,111111404320000000
1707,111111435000000000,222222520500000000,11111111111111422240000000,111111449500000000,333333620440000000,222222579190000000,111111448800000000,111111404320000000
1708,111111435000000000,222222520500000000,11111111111111422240000000,111111449500000000,333333620440000000,222222579000000000,111111448800000000,111111404320000000
1709,111111435000000000,222222520500000000,11111111111111422240000000,111111449400000000,333333620440000000,222222579000000000,111111448800000000,111111404320000000
1710,111111435000000000,222222520500000000,11111111111111420500000000,111111449300000000,333333620210000000,222222579000000000,111111448800000000,111111404100000000
1711,111111434590000000,222222520300000000,11111111111111419340000000,111111449080000000,333333620210000000,222222579000000000,111111448800000000,111111404100000000
1712,111111434590000000,222222520300000000,11111111111111419340000000,111111449080000000,333333620210000000,222222579000000000,111111448610000000,111111404090000000
1713,111111434590000000,222222520300000000,11111111111111419340000000,111111449080000000,333333620210000000,222222579000000000,111111448500000000,111111402770000000
1714,111111434590000000,222222520200000000,11111111111111419340000000,111111449240000000,333333619810000000,222222577930000000,111111448500000000,111111402800000000
1715,111111434550000000,222222520200000000,11111111111111419340000000,111111449050000000,333333619810000000,222222577930000000,111111448060000000,111111400230000000
1716,111111434550000000,222222520200000000,11111111111111419340000000,111111449050000000,333333619810000000,222222577930000000,111111446850000000,111111400230000000
1717,111111434550000000,222222520100000000,11111111111111419340000000,111111447730000000,333333619810000000,222222577930000000,111111445650000000,111111400230000000
1718,111111434420000000,222222520100000000,11111111111111419340000000,111111447730000000,333333619810000000,222222577930000000,111111445620000000,111111400230000000
1719,111111434420000000,222222519980000000,11111111111111419340000000,111111447730000000,333333619790000000,222222577140000000,111111445620000000,111111400230000000
1720,111111434420000000,222222519980000000,11111111111111419340000000,111111447710000000,333333619480000000,222222576960000000,111111444600000000,111111400230000000
1721,111111434420000000,222222519980000000,11111111111111419340000000,111111447710000000,333333619480000000,222222576960000000,111111444600000000,111111400230000000
1722,111111434420000000,222222519890000000,11111111111111419340000000,111111447710000000,333333618280000000,222222576960000000,111111444600000000,111111399130000000
1723,111111434420000000,222222519890000000,11111111111111419340000000,111111447710000000,333333618280000000,222222576960000000,111111444600000000,111111399130000000
1724,111111434320000000,222222519550000000,11111111111111419340000000,111111447710000000,333333618280000000,222222576960000000,111111444600000000,111111399130000000
1725,111111434320000000,222222519550000000,11111111111111419140000000,111111447710000000,333333618280000000,222222576960000000,111111444600000000,111111399130000000
1726,111111434320000000,222222519310000000,11111111111111419140000000,111111447710000000,333333618280000000,222222575850000000,111111444600000000,111111399130000000
1727,111111434040000000,222222519310000000,11111111111111419130000000,111111447510000000,333333618280000000,222222575850000000,111111444600000000,111111398960000000
1728,111111434030000000,222222519310000000,11111111111111419130000000,111111447510000000,333333618280000000,222222575850000000,111111444600000000,111111398910000000
1729,111111434030000000,222222519310000000,11111111111111419130000000,111111447420000000,333333618070000000,222222575850000000,111111443600000000,111111398910000000
1730,111111433810000000,222222518050000000,11111111111111419130000000,111111447420000000,333333617990000000,222222575850000000,111111443600000000,111111398730000000
1731,111111433810000000,222222518050000000,11111111111111419130000000,111111447420000000,333333617990000000,222222575850000000,111111443600000000,111111397410000000
1732,111111435140000000,222222517060000000,11111111111111419130000000,111111447210000000,333333617990000000,222222575850000000,111111443600000000,111111397410000000
1733,111111432850000000,222222517060000000,11111111111111418920000000,111111447210000000,333333617990000000,222222575850000000,111111443440000000,111111397410000000
1734,111111432860000000,222222517060000000,11111111111111418890000000,111111447210000000,333333617990000000,222222575850000000,111111443440000000,111111397310000000
1735,111111431760000000,222222517060000000,11111111111111417570000000,111111447210000000,333333617990000000,222222574340000000,111111443440000000,111111397310000000
1736,111111431760000000,222222517060000000,11111111111111417570000000,111111447210000000,333333617780000000,222222574260000000,111111443140000000,111111396780000000
1737,111111431760000000,222222516920000000,11111111111111417570000000,111111447210000000,333333617780000000,222222574020000000,111111443130000000,111111396450000000
1738,111111431460000000,222222516920000000,11111111111111417570000000,111111447210000000,333333617780000000,222222574020000000,111111443130000000,111111396430000000
1739,111111431460000000,222222516920000000,11111111111111417570000000,111111447210000000,333333617780000000,222222574000000000,111111443050000000,111111396430000000
1740,111111431460000000,222222516540000000,11111111111111417370000000,111111447210000000,333333617780000000,222222574000000000,111111443050000000,111111396430000000
1741,111111431390000000,222222516180000000,11111111111111417370000000,111111447210000000,333333615900000000,222222574000000000,111111443050000000,111111396370000000
1742,111111431390000000,222222516180000000,11111111111111417370000000,111111446280000000,333333615320000000,222222574000000000,111111443050000000,111111396370000000
1743,111111431390000000,222222516180000000,11111111111111417370000000,111111446280000000,333333615320000000,222222572890000000,111111443050000000,111111396370000000
1744,111111431390000000,222222516180000000,11111111111111416200000000,111111446280000000,333333615320000000,222222572890000000,111111442980000000,111111396370000000
1745,111111431390000000,222222516180000000,11111111111111416200000000,111111446280000000,333333615320000000,222222572890000000,111111442980000000,111111396260000000
1746,111111431390000000,222222516340000000,11111111111111416200000000,111111446270000000,333333615320000000,222222572890000000,111111442980000000,111111395260000000
1747,111111431330000000,222222516120000000,11111111111111416200000000,111111444900000000,333333615320000000,222222572690000000,111111442980000000,111111395260000000
1748,111111431330000000,222222516120000000,11111111111111416200000000,111111447360000000,222222505420000000,222222572390000000,111111442900000000,111111394360000000
1749,111111429990000000,222222514710000000,11111111111111416200000000,111111436590000000,222222505420000000,222222572390000000,111111442670000000,111111394360000000
1750,111111429990000000,222222514710000000,11111111111111415380000000,111111436590000000,222222505420000000,222222572390000000,111111442670000000,111111394360000000
1751,111111429990000000,222222514710000000,11111111111111415360000000,111111436590000000,222222505420000000,222222572390000000,111111442670000000,111111394360000000
1752,111111429990000000,222222514520000000,11111111111111415180000000,111111435620000000,222222505420000000,222222572900000000,111111442480000000,111111394360000000
1753,111111428970000000,222222514520000000,11111111111111415180000000,111111435620000000,222222505420000000,222222571980000000,111111442480000000,111111394060000000
1754,111111428970000000,222222514320000000,11111111111111415290000000,111111435620000000,222222505230000000,222222571880000000,111111442480000000,111111394060000000
