Generation Number,Lineage 0 (Wx - fitness points),Lineage 1 (Wx - fitness points),Lineage 2 (Wx - fitness points),Lineage 3 (Wx - fitness points),Lineage 4 (Wx - fitness points),Lineage 5 (Wx - fitness points),Lineage 6 (Wx - fitness points),Lineage 7 (Wx - fitness points)
183,11112347222229984633165910,144444462777909888774843910,11111111777783448388996410,4444466647491424510,11111117444463057519338210,2222229756136340410,14444449443606192410,1889019239146998110
184,11112347222229877289671110,144444462777909887824226010,11111111777783448388996410,4444466635455929510,11111117444463057519338210,2222229642883677310,14444449443606192410,1889019250165377510
185,11112347222229877289671110,144444462777909877620690510,11111111777783448388996410,4444466635455929510,11111117444463055235917010,2222229642883677310,14444449441831763110,1889019126804046310
186,11112347222229853694174310,144444462777909877620690510,11111111777783444861582210,4444466513160586910,11111117444463055488770310,2222229642883677310,14444449431171656810,1889019126804046310
187,11112347222229853578601210,144444462777909876158865010,11111111777783444617824410,4444466513160586910,11111117444463053659909310,2222229642883677310,14444449431171656810,1889019114542032410
188,11112347222229853578601210,144444462777909752630902010,11111111777783444483218410,4444466400551945010,11111117444463052031261810,2222229617359868410,14444449419993851010,1889019088400696610
189,11112347222229852369126910,144444461555687641697244610,11111111777783444483218410,4444466400551945010,11111117444463052031261810,2222229617072516410,14444449419993851010,1889019087484676610
190,11112347222229852165545910,144444461555687629678936110,11111111777783442445202610,4444466390529365410,11111117444463038299506810,2222229617072516410,14444449419993851010,1889019087484676610
191,11112347222229852165545910,144444461555687627117034110,11111111777783442362678210,4444466390529365410,11111117444463037890870210,2222229617072516410,14444449419993851010,1889019074920598010
192,11112347222229852165545910,144444461555687624780302110,11111111777783442362678210,4444466390529365410,11111117444463037890870210,2222229617072516410,14444449419993851010,1889019074920598010
193,11112347222229839964763910,144444461555687624780302110,11111111777783442362678210,4444466378271830410,11111117444463037890870210,2222229608441793410,14444449417323372810,1889019074920598010
194,11112347222229839600354910,144444461555687623657020410,11111111777783443581496610,4444466378271830410,11111117444463037890870210,2222229607560246410,14444449402573388810,1889019076694708110
195,11112347222229812129628910,144444461555687623657020410,11111111777783429067741210,4444466374708626910,11111117444463034957344910,2222229485086525110,14444449402573388810,1889019064100224410
196,11112347111118936065064810,144444461555687611614498310,11111111777783428877437710,4444466373265654310,11111117444463034957344910,2222229485086525110,14444449399778196410,1889019064184935410
197,11112347111118936065064810,144444461555687611433010210,11111111777783427745143210,4444466359466012010,11111117444463034957344910,2222229484656811310,14444449399778196410,1889016568073729410
198,11112347111118937065032610,144444461555687736808283210,11111111777783427745143210,4444466348160223010,11111117444463034957344910,2222229461710691210,14444449400824546410,1889016568041256710
199,11112347111118925880537310,133333350444576623741964610,11111111777783417933146410,4444466334390820910,11111117444463023251380610,2222229461710691210,14444449399598850410,1889016567968033310
200,11112347111118925846698610,133333350444576621017634410,11111111777783417933146410,4444466333340875210,11111117444463009719638910,2222229447024122710,14444449384570015710,1889016565154510510
201,11112347111118925846698610,133333350444576621017634410,11111111777783416877522210,4444466333340875210,11111117444463009719638910,2222229434742950610,14444449372359470610,1889016565154510510
202,11112347111118923693369410,133333350444576621017634410,11111111777783413918239610,4444466333256922910,11111117444463008414858410,2222229423532045210,14444449372359470610,1889016565154510510
203,11112347111118923693369410,133333350444576619244597710,11111111777783413361101710,4444466333256922910,11111117444463008414858410,2222229423532045210,14444449370707559510,1889016429503814010
204,11112347111118801331015010,133333350444576619244597710,11111111777783413361101710,4444466333063412610,11111117444463008470788310,2222229422580032110,14444449370707559510,1889016307959414310
205,11112347111118801331015010,133333350444576606618893810,11111111777783401029295110,4444466331721766410,11111117444463008277315010,2222229422580032110,14444449358539479510,1889016305490290310
206,11112347111118797740764510,133333350444576729762093810,11111111777783401029295110,4444466331721766410,11111117444463007341629510,2222229421453753810,14444449359162493610,1889016290716820310
207,11112347111118797740764510,133333349333465621266305810,11111111777783400331495110,4444466331721766410,11111117444463007341629510,2222229421453753810,14444449334997698610,1889016290716820310
208,11112347111118796344562110,133333349333465621200873110,11111111777783401555364410,4444466319832367710,11111117444463017487080310,2222229421453753810,14444449334997698610,1889016290716820310
209,11112347111118795194386210,133333349333465621190440610,11111111777783379100656210,4444466319832367710,11111117444462994131772410,2222229399515573910,14444449311763590410,1889016290716820310
210,11112347111118795194386210,133333349333465607534082610,11111111777783379100656210,4444466331671226710,11111117444462992450914110,2222229399515573910,14444449310819213510,1889016290716820310
211,11112347111118795194386210,133333349333465606120832610,11111111777783378710177810,4444466206558382110,11111117444462992450914110,2222229398245563310,14444449310819213510,1889016290716820310
212,11112347111118795194386210,133333349333465618017890310,11111111777783363809002710,4444464962161936410,11111117444462992189666110,2222229398245563310,14444449309855318710,1889016179722945210
213,11112347111118795005181210,133333349333465496187638410,11111111777783363809002710,4444464962161936410,11111117444462988652844510,2222229398245563310,14444449309855318710,1889016178404753410
214,11112347111118795005181210,133333349333465493014373810,11111111777783363809002710,4444464962161936410,11111117444462989093520210,2222229398245563310,14444449309855318710,1889016178404753410
215,11112347111118785984540910,133333349333465493014373810,11111111777783362077795310,4444464951372034410,11111117444462978233165110,2222229398245563310,14444449309017736410,1889016177003632610
216,11112347111118773770097510,133333349333465493014373810,11111111777783361921672310,4444464939792223110,11111117444462978233165110,2222229398245563310,14444449309091942310,1889016164628115110
217,11112347111118773770097510,133333349333464245128907010,11111111777783350622484410,4444464939357194310,11111117444462978233165110,2222229396061396110,14444449305552544710,1889016164628115110
218,11112347111118772532650610,133333349333464244972277110,11111111777783339203599410,4444464937999474310,11111117444461755024827110,2222229382679373610,14444449305552544710,1889016164628115110
219,11112347111118772262926110,133333349222353146125653610,11111111777783339203599410,4444464937999474310,11111117444461755024827110,2222229380219600810,14444449305552544710,1889016164572057410
220,11112347111118772262926110,133333349222353145488663610,11111111777783340216468410,4444464937999474310,11111117444461752333454110,2222229380219600810,14444449295507636110,1889016165684886410
221,11112347111118772262926110,133333349222353145488663610,11111111777783336819192310,4444464935168243810,11111117444461740743174010,2222229380219600810,14444449294117848910,1889016164315987810
222,11112347111118772314107410,133333349222353144233870710,11111111777783336819192310,4444464934370979910,11111117444461740349506810,2222229380219600810,14444449294117848910,1889016164315987810
223,11112347111118757493986810,133333349222353129599647210,11111111777783334669276010,4444464933925520510,11111117444461740024754710,2222229380219600810,14444449280708859810,1889016164315987810
224,11112347111118757493986810,133333349222353129599647210,11111111777782088633615310,4444464933925520510,11111117444461740024754710,2222229378863199510,14444449280846447810,1889016164315987810
225,11112347111118757493986810,133333349222353129599647210,11111111777782088633615310,4444463565182054310,11111117444461740024754710,2222229378863199510,14444449280588792510,1889016149426779710
226,11112347111118754974755010,133333349222353129599647210,11111111777782089514477410,4444463566144001810,11111117444461740024754710,2222229378863199510,14444449158901228110,1889016147223013710
227,11112347111118753769906010,133333349222353129599647210,11111111777782086988678210,4444463564826016510,11111117333350627900963910,2222229365121959210,14444449157777277010,1889016147223013710
